Date,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Strength training duration (ms)
2016-10-10,1576.86669921875,1070.05908203125,81.49574279785156,132.0,55.0,12.93817138671875,72.82311248779297,19.10318374633789,77.62953186035156,5.107992172241211,23.389999389648438,0.7306162118911743,5513,,,,,60115537,1930602,,
2016-10-11,1618.6602783203125,2873.4404296875,89.47218322753906,112.0,69.0,12.925185203552246,77.62635803222656,12.94010066986084,77.63629913330078,1.6136643886566162,1.940000057220459,0.5536243915557861,6469,,,,,74721310,2390608,118484,
2016-10-12,1647.6407470703125,2761.64404296875,77.7192611694336,110.0,59.0,12.925161361694336,77.62716674804688,12.940117835998535,77.63651275634766,3.453117847442627,9.215909957885742,0.5,6238,,,,,78493115,2842139,167986,
2016-10-13,1703.4970703125,3592.387939453125,82.77284240722656,109.0,63.0,12.924962043762207,72.82671356201172,19.102764129638672,77.71726989746094,4.4812116622924805,22.14011001586914,0.5,7981,,,,,63816744,3682733,,
2016-10-14,1668.5289306640625,1859.8604736328125,78.18850708007812,143.0,64.0,18.98980712890625,72.81204986572266,19.070472717285156,72.84265899658203,5.863129138946533,24.34211540222168,0.5600892901420593,8126,,,,,62575606,3622185,,
2016-10-15,1528.0250244140625,208.57290649414062,82.80977630615234,153.0,65.0,19.0552978515625,72.82830047607422,19.069063186645508,72.83341979980469,,,,4444,,,,,75558640,1020568,,
2016-10-16,1735.76220703125,8241.7861328125,80.4957046508789,97.0,69.0,12.938337326049805,72.80765533447266,19.098711013793945,77.71002197265625,,,,6598,,,,1268241,65475264,2480963,162700,
2016-10-17,1664.6573486328125,3759.231689453125,83.90689086914062,149.0,61.0,12.92457389831543,77.62671661376953,12.940356254577637,77.63742065429688,,,,7308,,,,,75262583,3169588,103200,
2016-10-18,1723.9169921875,5088.1181640625,82.85742950439453,117.0,64.0,12.9249906539917,77.62654113769531,12.939746856689453,77.63687896728516,,,,8898,,,,,72744144,4610354,,
2016-10-19,1782.253662109375,10368.3701171875,78.10279083251953,100.0,69.0,12.92038345336914,77.62613677978516,12.939835548400879,77.68377685546875,,,,8834,,,,679221,74148679,3955437,,
2016-10-20,1637.19921875,3858.209716796875,80.91532135009766,148.0,61.0,12.924980163574219,77.62663269042969,12.939498901367188,77.6367416381836,,,,5781,,,,,79640279,2788043,,
2016-10-21,1736.6375732421875,4729.5302734375,80.92350006103516,158.0,57.0,12.924711227416992,77.62728881835938,12.94010066986084,77.63673400878906,1.9762468338012695,13.402715682983398,0.5234500765800476,8796,,,,,73429388,4087552,205299,
2016-10-22,1489.379638671875,161.1594696044922,101.0,131.0,71.0,12.938246726989746,77.62841796875,12.94010066986084,77.62980651855469,2.2111153602600098,4.108454704284668,0.5600892901420593,1992,,,,,76891624,292654,,
2016-10-23,1533.9373779296875,2730.853271484375,97.9286880493164,148.0,64.0,12.938192367553711,77.62862396240234,12.982953071594238,77.64898681640625,2.6130683422088623,16.858957290649414,0.5069516897201538,1708,,,,446557,75925673,582886,,
2016-10-24,1646.6358642578125,3012.89208984375,96.76759338378906,102.0,70.0,12.924955368041992,77.62654113769531,12.939672470092773,77.63661193847656,3.3075718879699707,11.938727378845215,0.5115662217140198,6266,,,,,77475983,2763754,121715,
2016-10-25,1772.4459228515625,7301.74609375,85.75788879394531,129.0,61.0,12.925073623657227,77.62701416015625,12.939658164978027,77.63775634765625,1.1461267471313477,11.972021102905273,0.5032891631126404,9953,,,,595112,74276459,4917013,,
2016-10-26,1668.333984375,4106.64599609375,74.5121078491211,96.0,62.0,12.924861907958984,77.62797546386719,12.939471244812012,77.637451171875,2.91286301612854,8.590005874633789,0.6200000047683716,6355,,,,528921,74495079,3069230,,
2016-10-27,1674.1922607421875,3855.15673828125,69.6969985961914,110.0,56.0,12.92519760131836,77.6268081665039,12.93968677520752,77.63638305664062,1.7080395221710205,7.658733367919922,0.5021951794624329,6764,,,,,77494456,2761501,304642,
2016-10-28,1823.1473388671875,7133.12548828125,77.33416748046875,120.0,64.0,12.925019264221191,72.82664489746094,19.10912322998047,77.70867919921875,5.292484760284424,16.160198211669922,0.5608029961585999,11637,,,,837719,56121463,5551875,,
2016-10-29,1531.2684326171875,548.221923828125,71.82173156738281,125.0,52.0,18.952829360961914,72.80596160888672,19.071807861328125,72.8413314819336,6.026381492614746,15.940077781677246,0.6700746417045593,6634,,,,,72422151,1052625,,
2016-10-30,1535.234619140625,366.51348876953125,80.78657531738281,97.0,68.0,18.924720764160156,72.8074722290039,19.11160659790039,72.83499145507812,3.8432059288024902,19.869056701660156,0.5028916597366333,6179,,,,,66021547,1129277,,
2016-10-31,1563.6331787109375,609.8665771484375,99.93538665771484,143.0,74.0,19.05593490600586,72.82763671875,19.06899070739746,72.83431243896484,3.511491298675537,5.438694953918457,0.6312685608863831,3378,,,,454821,79706359,1197670,,
2016-11-01,1761.5615234375,6384.18115234375,72.35733032226562,79.0,61.0,19.068601608276367,72.82823944091797,19.06893539428711,72.8285140991211,,,,11940,,,,,76210160,5304166,,
2016-11-02,1663.012451171875,7393.3046875,81.82586669921875,110.0,64.0,18.913713455200195,72.80752563476562,19.069076538085938,72.8340835571289,6.122926235198975,27.830045700073242,0.6220128536224365,5806,,,,1284682,69131962,1910272,,
2016-11-03,1713.469970703125,4618.2314453125,69.81587219238281,104.0,62.0,19.0684871673584,72.82725524902344,19.069974899291992,72.82868957519531,,,,10033,,,,,75528447,4475817,,
2016-11-04,1532.981689453125,398.0132141113281,,,,19.068618774414062,72.82821655273438,19.06893539428711,72.82852172851562,1.1198838949203491,11.234170913696289,0.9588013291358948,4910,,,,,79048832,1112927,,
2016-11-05,1780.743408203125,7118.1591796875,,,,19.054731369018555,72.82232666015625,19.069883346557617,72.83223724365234,2.3422677516937256,10.743416786193848,0.6000000238418579,9030,,,,799487,74031031,4874333,,
2016-11-06,1908.369384765625,8514.5693359375,,,,12.93110179901123,72.82361602783203,19.101768493652344,77.71220397949219,6.000820159912109,19.902305603027344,0.5,10716,,,,1088329,66911225,5428431,64671,
2016-11-07,1660.3675537109375,3971.880126953125,,,,12.923436164855957,77.62667083740234,12.939592361450195,77.64312744140625,1.4621787071228027,12.58175277709961,0.5240228772163391,6722,,,,,76990170,3360163,,
2016-11-08,1671.48583984375,4838.90087890625,,,,12.9248046875,77.62654113769531,12.939504623413086,77.636474609375,1.4691331386566162,11.120004653930664,0.5000999569892883,6397,,,,438050,74874299,3225128,,
2016-11-09,1662.8740234375,3473.033447265625,,,,12.92500114440918,77.62706756591797,12.939517974853516,77.63683319091797,1.16590416431427,9.71074104309082,0.5107837319374084,6211,,,,,80653884,2915662,253973,
2016-11-10,1639.665283203125,3597.733642578125,,,,12.924842834472656,77.6268081665039,12.940159797668457,77.63656616210938,1.7991746664047241,9.7100830078125,0.5035871267318726,6632,,,,,75466853,3046646,,
2016-11-11,1640.724609375,3049.134033203125,,,,12.924403190612793,77.62635803222656,12.940075874328613,77.63661193847656,3.3038454055786133,12.839459419250488,0.6449806094169617,5618,,,,,76470301,3100939,,
2016-11-12,1538.926025390625,840.9093017578125,,,,12.937499046325684,77.62757110595703,12.940080642700195,77.63030242919922,4.393387317657471,9.269702911376953,0.5028916597366333,2690,,,,,80525183,1221618,,
2016-11-13,1610.239990234375,2771.1025390625,,,,12.925252914428711,77.62644958496094,12.93966293334961,77.636474609375,1.7201734781265259,9.110005378723145,0.5300942659378052,5251,,,,,76979009,2429656,,
2016-11-14,1702.68603515625,4345.48193359375,,,,12.924985885620117,77.62606048583984,12.940159797668457,77.63661193847656,1.9051886796951294,10.879090309143066,0.6818357706069946,8029,,,,,76305790,3919488,114053,
2016-11-15,1669.3253173828125,3930.0712890625,,,,12.924771308898926,77.62635803222656,12.939565658569336,77.6366958618164,4.4893035888671875,9.875064849853516,0.5124450922012329,6931,,,,,74137413,3271110,117718,
2016-11-16,1638.521240234375,3524.5732421875,,,,12.924912452697754,77.62635803222656,12.940168380737305,77.63683319091797,2.537565231323242,8.540374755859375,0.5100979804992676,7320,,,,,76769349,3038782,,
2016-11-17,1691.812255859375,5540.1884765625,,,,12.924955368041992,77.62702941894531,12.940210342407227,77.63729858398438,2.722670316696167,9.98112678527832,1.028834342956543,7371,,,,508270,75330791,3525973,,
2016-11-18,1765.748779296875,8928.193359375,,,,12.920878410339355,72.82659149169922,19.101198196411133,77.7186279296875,6.359490394592285,20.620010375976562,0.5008991956710815,10392,,,,840652,60806013,3785466,,
2016-11-19,1523.0108642578125,417.15045166015625,,,,19.06851577758789,72.82807922363281,19.06917953491211,72.82893371582031,7.156748294830322,20.03408432006836,0.52801513671875,5094,,,,,82253307,920635,,
2016-11-20,1761.9521484375,4612.22314453125,,,,12.928060531616211,72.82356262207031,19.103137969970703,77.71183013916016,3.9082162380218506,20.240001678466797,0.5015974640846252,10470,,,,,59446492,5093638,66041,
2016-11-21,1705.9195556640625,3941.5966796875,,,,12.924997329711914,77.62635803222656,12.940210342407227,77.63768768310547,2.519258499145508,8.620022773742676,0.5544366836547852,7549,,,,,79422836,3315566,404531,
2016-11-22,1682.6490478515625,3968.666259765625,,,,12.925017356872559,77.62631225585938,12.940252304077148,77.63771057128906,2.2675929069519043,8.760005950927734,0.5059643983840942,7868,,,,,74033130,3877318,,
2016-11-23,1641.028076171875,3034.9375,,,,12.925056457519531,77.62661743164062,12.975440979003906,77.64163208007812,3.0505216121673584,13.880176544189453,0.5001000165939331,6214,,,,,72596557,2644078,188939,
2016-11-24,1753.9876708984375,5271.4140625,69.0,69.0,69.0,12.925047874450684,77.62457275390625,12.940865516662598,77.63633728027344,1.8173173666000366,9.22000503540039,0.5414794683456421,10530,,,,,74150469,4207640,409968,
2016-11-25,1579.569580078125,1301.8255615234375,,,,12.92086410522461,72.82837677001953,19.100299835205078,77.70867919921875,4.744534969329834,16.230010986328125,0.5099999904632568,6245,,,,,67178515,1975410,,
2016-11-26,1648.489501953125,7043.85888671875,,,,18.915014266967773,72.80349731445312,19.069000244140625,72.83162689208984,5.040616989135742,24.31001853942871,0.6082762479782104,6730,,,,1596028,66453720,1320544,,
2016-11-27,1782.8111572265625,8042.4267578125,,,,12.925085067749023,72.82208251953125,19.10282325744629,77.71002197265625,3.0946829319000244,20.760009765625,0.5124450922012329,8550,,,,1108984,67604034,4134955,,
2016-11-28,1653.184326171875,3243.732177734375,,,,12.92495059967041,77.62627410888672,12.940072059631348,77.636474609375,1.5153931379318237,10.368032455444336,0.8190848231315613,7501,,,,,74637817,3037166,92650,
2016-11-29,1670.023681640625,3825.04638671875,,,,12.92502212524414,77.62627410888672,12.940117835998535,77.63629913330078,1.5024948120117188,4.011396408081055,0.5063595175743103,6564,,,,,77839990,3089189,224766,
2016-11-30,1665.6153564453125,3648.7373046875,,,,12.925422668457031,77.62644958496094,12.940072059631348,77.63646697998047,2.212752342224121,13.517455101013184,0.5323532223701477,6920,,,,,77876368,2968815,244499,
2016-12-01,1663.150146484375,4106.99072265625,,,,12.924936294555664,77.62702941894531,12.939477920532227,77.63656616210938,1.1174910068511963,6.600461959838867,0.5021951794624329,7582,,,,,77519451,3500872,,
2016-12-02,1550.4794921875,3164.4912109375,,,,12.92485237121582,77.61539459228516,12.93946361541748,77.70210266113281,3.121553897857666,7.204033851623535,0.8839117884635925,3313,,,,714476,74149397,557156,,
2016-12-03,1846.139404296875,8110.11669921875,,,,12.937176704406738,72.82344055175781,19.103071212768555,77.7101058959961,5.206955432891846,20.50408935546875,0.5940538644790649,10914,,,,605583,63290586,4165379,836141,
2016-12-04,1540.9432373046875,623.4300537109375,,,,19.068552017211914,72.8283462524414,19.06902503967285,72.8285140991211,,,,2718,,,,,79520642,1251863,,
2016-12-05,1869.529296875,9810.7021484375,,,,19.046945571899414,72.82485961914062,19.087467193603516,72.88990020751953,3.9162402153015137,18.920000076293945,0.6414047479629517,11400,,,,1787584,68408405,5171230,125091,
2016-12-06,1663.249755859375,5552.38037109375,,,,19.05060386657715,72.82261657714844,19.10123634338379,72.87657165527344,7.429847240447998,23.540019989013672,0.88141930103302,6392,,,,610372,73786303,2070677,150043,
2016-12-07,1892.8580322265625,6291.63037109375,,,,19.09580421447754,72.87169647216797,22.642654418945312,88.44004821777344,6.228062152862549,11.85027027130127,0.5263078808784485,7571,,,,4126362,66478582,3241148,60884,
2016-12-08,1829.464599609375,5206.66748046875,,,,22.522321701049805,88.32608795166016,22.549312591552734,88.36491394042969,1.6944396495819092,7.3700270652771,0.5147814750671387,14155,,,,876611,61192850,4352785,589937,
2016-12-09,1825.984130859375,2912.6279296875,,,,22.522241592407227,88.32610321044922,22.554805755615234,88.35440063476562,5.871188163757324,14.796026229858398,0.6236986517906189,14795,,,,1207575,57441617,4936495,148466,
2016-12-10,1885.6944580078125,8022.00927734375,,,,22.522174835205078,88.32611083984375,22.582447052001953,88.35482788085938,3.3399641513824463,15.031200408935547,0.5024937987327576,17015,,,,1365950,45302188,5952783,,
2016-12-11,1928.3394775390625,15162.6513671875,,,,22.493541717529297,88.32609558105469,22.540550231933594,88.35482025146484,3.501046895980835,14.910083770751953,0.5162363648414612,12352,,,,3611966,58703733,4089204,84221,
2016-12-12,1809.00634765625,5798.57080078125,,,,22.499935150146484,88.32601928710938,22.580570220947266,88.39917755126953,1.6938475370407104,12.14069652557373,0.6403124332427979,14734,,,,1283070,58146684,4628115,93257,
2016-12-13,1799.475341796875,7823.4248046875,,,,22.521299362182617,88.3259506225586,22.554874420166016,88.35716247558594,5.697182655334473,17.801273345947266,0.6606814861297607,12296,,,,1388826,66145676,4100426,109640,
2016-12-14,1787.1456298828125,8886.6708984375,,,,22.51454734802246,88.32579803466797,22.555810928344727,88.39362335205078,3.246967315673828,18.260099411010742,0.5277310013771057,11132,,,,1763154,65416981,3929127,,
2016-12-15,2017.4405517578125,16098.4931640625,,,,22.5200252532959,88.32610321044922,22.574369430541992,88.35614776611328,4.63516092300415,13.202366828918457,0.5035871267318726,8740,,,,6239705,65966005,3205103,105758,
2016-12-16,1778.533935546875,12328.494140625,,,,19.026226043701172,72.82225036621094,22.644685745239258,88.4412612915039,4.725038051605225,19.93401527404785,0.5096076726913452,8918,,,,2651060,55816647,2566982,107725,
2016-12-17,1513.873291015625,195.10501098632812,,,,19.026657104492188,72.82310485839844,19.069150924682617,72.86177062988281,5.67733097076416,13.63146686553955,1.6378339529037476,3641,,,,,76997714,756898,,
2016-12-18,1299.367431640625,637.1905517578125,,,,19.04245948791504,72.82083892822266,19.068950653076172,72.86431121826172,2.6191062927246094,10.460042953491211,0.5,5928,,,,,59881863,1675466,,
2017-01-06,842.056884765625,,,,,,,,,,,,,,,,,,,,
2017-01-07,1473.25,,,,,,,,,,,,,,,,,,,,
2017-01-08,1473.25,,,,,,,,,,,,,,,,,,,,
2017-01-09,1473.25,,,,,,,,,,,,,,,,,,,,
2017-01-10,1473.25,,,,,,,,,,,,,,,,,,,,
2017-01-11,1473.25,,,,,,,,,,,,,,,,,,,,
2017-01-12,1473.25,,,,,,,,,,,,,,,,,,,,
2017-01-13,1728.2198486328125,4729.3759765625,,,,43.46879196166992,-80.54544830322266,43.47801208496094,-80.52539825439453,,,,11761,,,,,34159634,4037623,304424,
2017-01-14,1555.9234619140625,1144.0972900390625,,,,43.53916931152344,-79.61489868164062,43.53924560546875,-79.61466979980469,,,,4659,,,,,75312887,1540382,,
2017-01-15,1555.756591796875,1100.882080078125,,,,43.47643280029297,-80.5398941040039,43.53924560546875,-79.61467742919922,,,,4442,,,,,72940210,1537273,,
2017-01-16,1657.1693115234375,3514.2275390625,,,,43.47016525268555,-80.54866027832031,43.47801208496094,-80.53772735595703,,,,7032,,,,,82150267,3424873,,
2017-01-17,1608.400390625,2795.78515625,,,,43.469970703125,-80.54431915283203,43.47801208496094,-80.5373306274414,,,,4649,,,,,70214364,2454351,,
2017-01-18,1597.3995361328125,2414.797119140625,,,,43.46982955932617,-80.54623413085938,43.477142333984375,-80.53824615478516,2.7207295894622803,7.020113945007324,0.6673080325126648,3916,,,,,79084844,2293085,,
2017-01-19,1723.3902587890625,5153.28466796875,,,,43.469444274902344,-80.54857635498047,43.477882385253906,-80.53746032714844,1.1786881685256958,4.102316379547119,0.5322593450546265,8863,,,,,76233676,4111035,231056,
2017-01-20,1796.31201171875,5564.31591796875,,,,43.46722412109375,-80.5681381225586,43.477882385253906,-80.53750610351562,1.224031686782837,14.840973854064941,0.5063595175743103,10736,,,,,74078687,5692557,117928,
2017-01-21,1496.5181884765625,52.988948822021484,,,,43.4754524230957,-80.5398941040039,43.477882385253906,-80.53750610351562,1.0733468532562256,1.6152399778366089,0.5315072536468506,527,,,,342769,83532583,66995,,
2017-01-22,1664.189208984375,3325.577880859375,,,,43.474571228027344,-80.5398941040039,43.477882385253906,-80.53750610351562,1.4517828226089478,13.8533935546875,0.5640035271644592,5191,,,,94680,81210319,2025342,611961,
2017-01-23,1753.7642822265625,6108.63134765625,,,,43.470149993896484,-80.54536437988281,43.477542877197266,-80.5369873046875,1.3869043588638306,8.207367897033691,0.5522680282592773,10190,,,,,75290934,4988213,79201,
2017-01-24,1610.771728515625,2437.506591796875,,,,43.46998977661133,-80.54531860351562,43.477882385253906,-80.53750610351562,1.413282871246338,6.568683624267578,0.5299999713897705,3893,,,,,81282863,1304467,540968,
2017-01-25,1596.923828125,2076.80322265625,,,,43.470218658447266,-80.54350280761719,43.477882385253906,-80.53750610351562,1.4814194440841675,3.5531678199768066,0.5199999809265137,4368,,,,,80242059,1122884,512127,
2017-01-26,1933.074462890625,7469.93603515625,,,,43.46996307373047,-80.5444107055664,43.47803497314453,-80.53668212890625,2.426417827606201,8.380053520202637,0.5032891631126404,11445,,,,,75859471,3897299,2017284,
2017-01-27,2052.275146484375,9142.919921875,,,,43.46862030029297,-80.5432357788086,43.477882385253906,-80.53564453125,1.5324327945709229,5.6451215744018555,0.5200961232185364,13473,,,,,74781350,4068128,2820395,
2017-01-28,1736.7952880859375,4348.52197265625,,,,43.46723937988281,-80.56827545166016,43.477882385253906,-80.53746032714844,2.8294677734375,16.98029327392578,0.5028916597366333,9307,,,,,78615578,3035864,773617,
2017-01-29,1497.3912353515625,240.10191345214844,,,,43.474735260009766,-80.53981018066406,43.477882385253906,-80.53750610351562,1.1875629425048828,8.855789184570312,0.9000555276870728,3859,,,,,83299465,449803,,
2017-01-30,1564.166259765625,2200.968994140625,,,,43.46895217895508,-80.54328155517578,43.47654342651367,-80.53826141357422,1.7018963098526,2.5900771617889404,0.6476110219955444,5181,,,,,82408720,1506985,63624,
2017-01-31,1682.5579833984375,4490.29833984375,,,,43.469940185546875,-80.54528045654297,43.477882385253906,-80.53694152832031,2.0256364345550537,4.598825931549072,0.5573149919509888,6807,,,,,79833545,3646279,80949,
2017-02-01,1792.4244384765625,6225.49560546875,,,,43.46934127807617,-80.54536437988281,43.476837158203125,-80.53782653808594,1.13115394115448,7.05204963684082,0.5099019408226013,10802,,,,,78043954,4839711,390602,
2017-02-02,1642.1466064453125,2954.1591796875,,,,43.471580505371094,-80.54528045654297,43.47682189941406,-80.53714752197266,1.4181591272354126,11.838530540466309,0.5,5860,,,,,80865949,2462298,238812,
2017-02-03,1900.3701171875,5561.25927734375,,,,43.4694938659668,-80.54536437988281,43.47743225097656,-80.53824615478516,1.1277377605438232,4.310568332672119,0.6303173899650574,10825,,,,,77116716,3009227,2145459,
2017-02-04,1573.20458984375,1917.5721435546875,84.69610595703125,110.0,61.0,43.47179412841797,-80.53963470458984,43.47721481323242,-80.53711700439453,1.361444354057312,2.035313129425049,0.5448853373527527,3256,,,,,83945286,1836799,,
2017-02-05,1612.158447265625,2249.224853515625,,,,43.469261169433594,-80.53983306884766,43.476844787597656,-80.51297760009766,4.496635437011719,11.680038452148438,0.7211102843284607,5784,,,,,80576503,1661761,343791,
2017-02-06,1703.970703125,4029.7041015625,,,,43.470237731933594,-80.54228973388672,43.476531982421875,-80.53816986083984,2.644365072250366,10.989999771118164,0.5035871267318726,7915,,,,,79071052,1897097,1032858,
2017-02-07,1653.9547119140625,3038.26611328125,,,,43.469879150390625,-80.54534149169922,43.477272033691406,-80.53763580322266,1.4660879373550415,2.6373472213745117,0.5462599992752075,7986,,,,,76775116,3324523,,
2017-02-08,1998.6556396484375,8012.10693359375,,,,43.47022247314453,-80.54528045654297,43.47723388671875,-80.53824615478516,1.632120132446289,2.4947946071624756,0.5772348046302795,15690,,,,,71704200,4218677,2428098,
2017-02-09,1607.521728515625,2703.31396484375,,,,43.46990203857422,-80.54415130615234,43.47689437866211,-80.53683471679688,0.7813770174980164,3.340373992919922,0.5108815431594849,5778,,,,,80383672,1666230,324394,
2017-02-10,1893.988525390625,7354.10986328125,,,,43.46879577636719,-80.54336547851562,43.476531982421875,-80.53624725341797,1.3797212839126587,2.521745443344116,0.6600757837295532,11833,,,,,78303578,4267058,1510982,
2017-02-11,1978.0126953125,7856.39013671875,65.0,65.0,65.0,43.46952819824219,-80.54310607910156,43.47694778442383,-80.53633880615234,1.6859018802642822,2.640000104904175,0.5000999569892883,12124,,,,,78754949,2856485,2760949,
2017-02-12,1836.836181640625,5995.6923828125,,,,43.469383239746094,-80.54249572753906,43.47673797607422,-80.53616333007812,1.763583779335022,2.735032081604004,0.8036168217658997,10528,,,,,78670849,3215011,1535135,
2017-02-13,1631.0814208984375,2528.16845703125,,,,43.469520568847656,-80.54302215576172,43.47698211669922,-80.5370101928711,1.4144270420074463,2.620858669281006,0.5522680282592773,4754,,,,,81603199,1187553,731976,
2017-02-14,1619.9022216796875,2139.156494140625,,,,43.471580505371094,-80.54423522949219,43.47702407836914,-80.53829193115234,1.2404870986938477,2.5350542068481445,0.7144927978515625,4608,,,,,80506040,1236193,636664,
2017-02-15,1876.8321533203125,5465.3330078125,,,,43.46882247924805,-80.54232788085938,43.4771842956543,-80.53711700439453,1.365375280380249,9.628509521484375,0.6003332138061523,10704,,,,,75877571,1657483,2462735,
2017-02-16,1966.7708740234375,6663.6875,,,,43.46934509277344,-80.54623413085938,43.4767951965332,-80.53559875488281,1.869365930557251,5.617490768432617,0.6747592091560364,10065,,,,,75754259,1934401,2862991,
2017-02-17,1643.0108642578125,2653.165283203125,,,,43.40555191040039,-80.54241180419922,43.64584732055664,-79.60698699951172,4.0025153160095215,31.65040397644043,0.5445181727409363,8698,,,,,69004921,2562943,259572,
2017-02-18,1608.0430908203125,2031.0738525390625,,,,43.53904724121094,-79.61682891845703,43.77595520019531,-79.33576965332031,8.536100387573242,32.760013580322266,0.5300942659378052,5964,,,,,71922564,2509137,,
2017-02-19,2004.613525390625,8761.052734375,,,,37.61570739746094,-122.4360580444336,37.80058288574219,-122.38835906982422,2.063541889190674,32.31015396118164,0.6717886328697205,16428,,,,,69628303,9173191,308324,
2017-02-20,1349.818603515625,4027.55126953125,,,,37.76243209838867,-122.43809509277344,37.775604248046875,-122.42898559570312,1.7237423658370972,10.737196922302246,0.5571355223655701,6251,,,,,63195532,3633561,,
